segmentId,newSegmentId,frc,streetName,speedLimit,distance,averageSpeed,date,time,timeSet,dateRange,harmonicAverageSpeed,medianSpeed,standardDeviationSpeed,shape,travelTimeStandardDeviation,sampleSize,averageTravelTime,medianTravelTime,travelTimeRatio,speedPercentiles,hour,POI
14580015875204.0,00004d59-3500-0400-0000-00000187023a,3,Jalan Lingkaran Dalam,50,14.32,64.9,2024/8/28,7,2,1,58.8,65.8,16,"[{'latitude': 1.47339, 'longitude': 103.76105}, {'latitude': 1.4734, 'longitude': 103.76101}, {'latitude': 1.47342, 'longitude': 103.76093}]",0.44,43823,0.88,0.78,1,"[36, 45, 49, 53, 55, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 81, 84, 89]",7,35
14580014133291.0,00004d59-3500-0400-0000-000001870240,3,Jalan Lingkaran Dalam,50,8.84,38.5,2024/8/28,9,2,1,34.5,38.7,11,"[{'latitude': 1.47239, 'longitude': 103.75547}, {'latitude': 1.47237, 'longitude': 103.75543}, {'latitude': 1.47235, 'longitude': 103.75539}]",0.44,9609,0.92,0.82,1,"[20, 25, 28, 30, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 45, 46, 48, 51, 56]",9,35
14580015875048.0,00004d59-3500-0400-0000-000001870241,3,Jalan Lingkaran Dalam,50,4.21,39.7,2024/8/28,18,2,1,36.1,39.8,10.7,"[{'latitude': 1.47235, 'longitude': 103.75539}, {'latitude': 1.47233, 'longitude': 103.75536}]",0.19,9607,0.42,0.38,1,"[22, 27, 29, 32, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 46, 47, 49, 52, 57]",18,35
14580014561493.0,00004d59-3500-0400-0000-00000187025f,3,Jalan Lingkaran Dalam,50,7.51,74.9,2024/8/28,10,2,1,71.2,75.1,14.7,"[{'latitude': 1.46947, 'longitude': 103.75079}, {'latitude': 1.46951, 'longitude': 103.75085}]",0.21,26122,0.38,0.36,1,"[51, 56, 60, 62, 65, 67, 69, 71, 73, 75, 77, 79, 81, 83, 85, 87, 90, 93, 98]",10,32
14580017712139.0,00004d59-3500-0400-0000-000001870268,3,Jalan Lingkaran Dalam,50,38.26,62.1,2024/8/28,11,2,1,52.3,62.2,16.2,"[{'latitude': 1.46821, 'longitude': 103.74887}, {'latitude': 1.46837, 'longitude': 103.74902}, {'latitude': 1.46841, 'longitude': 103.74905}, {'latitude': 1.46846, 'longitude': 103.74911}]",4.59,4792,2.63,2.21,1,"[33, 44, 50, 53, 55, 57, 58, 60, 61, 62, 64, 65, 67, 68, 70, 72, 75, 79, 86]",11,30
14580012673223.0,00004d59-3500-0400-0000-0000018704a7,3,Jalan Lingkaran Dalam,50,38.65,41.4,2024/8/28,19,2,1,37.6,42.3,9.9,"[{'latitude': 1.473, 'longitude': 103.76218}, {'latitude': 1.47302, 'longitude': 103.76214}, {'latitude': 1.4731, 'longitude': 103.76185}]",2.15,23219,3.7,3.29,1,"[22, 29, 33, 36, 38, 39, 40, 41, 42, 42, 43, 44, 45, 45, 46, 48, 49, 51, 55]",19,35
14580015875165.0,00004d59-3500-0400-0000-0000018704a8,3,Jalan Lingkaran Dalam,50,29.78,46.3,2024/8/28,12,2,1,42.1,47.6,10.8,"[{'latitude': 1.4731, 'longitude': 103.76185}, {'latitude': 1.47317, 'longitude': 103.76159}]",1.21,23213,2.54,2.25,1,"[24, 32, 38, 41, 43, 44, 45, 46, 47, 48, 48, 49, 50, 51, 52, 53, 55, 57, 61]",12,35
14580016068834.0,00004d59-3500-0400-0000-0000018704af,4,Jalan Yayha Awal,30,16.65,31.6,2024/8/13,8,2,1,18.5,31.6,14.2,"[{'latitude': 1.46936, 'longitude': 103.75099}, {'latitude': 1.46946, 'longitude': 103.75093}, {'latitude': 1.46949, 'longitude': 103.75091}]",5.4,7137,3.23,1.9,1,"[6, 13, 18, 20, 22, 24, 26, 28, 30, 32, 34, 35, 37, 39, 41, 43, 46, 49, 55]",8,33
14580014316932.0,00004d59-3500-0400-0000-0000018704b4,4,Jalan Yayha Awal,30,16.23,30.8,2024/8/13,9,2,1,21.1,31.7,11.9,"[{'latitude': 1.46954, 'longitude': 103.75099}, {'latitude': 1.46951, 'longitude': 103.75101}, {'latitude': 1.46942, 'longitude': 103.75107}]",4.06,2715,2.78,1.84,1,"[8, 14, 20, 23, 25, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 43, 49]",9,33
14580013331486.0,00004d59-3500-0400-0000-000001871f76,3,Jalan Tanjung Puteri,50,22.98,33.5,2024/8/12,17,2,1,24.5,34.4,12.2,"[{'latitude': 1.4598, 'longitude': 103.76803}, {'latitude': 1.45991, 'longitude': 103.76821}]",4.67,12095,3.38,2.4,1,"[12, 17, 21, 24, 26, 28, 30, 31, 33, 34, 36, 37, 38, 40, 41, 42, 44, 47, 52]",17,17
14580013331488.0,00004d59-3500-0400-0000-000001871f78,3,Jalan Tanjung Puteri,50,33.52,36.3,2024/8/12,10,2,1,27.4,37.3,12.8,"[{'latitude': 1.45991, 'longitude': 103.76821}, {'latitude': 1.46006, 'longitude': 103.76847}]",5.47,12493,4.41,3.24,1,"[13, 19, 23, 26, 29, 31, 33, 34, 36, 37, 39, 40, 42, 43, 45, 46, 48, 51, 55]",10,17
14580013331487.0,00004d59-3500-0400-0000-000001871f79,3,Jalan Tanjung Puteri,50,24.82,38.3,2024/8/12,20,2,1,29,39.5,13.3,"[{'latitude': 1.46006, 'longitude': 103.76847}, {'latitude': 1.46017, 'longitude': 103.76866}]",4.06,13096,3.08,2.26,1,"[14, 20, 24, 28, 31, 33, 35, 36, 38, 40, 41, 43, 44, 45, 47, 49, 51, 53, 58]",20,17
14580016776926.0,00004d59-3500-0400-0000-000001871f8c,3,Jalan Tanjung Puteri,50,31.17,38.7,2024/8/13,21,2,1,29.1,39.6,12.3,"[{'latitude': 1.46134, 'longitude': 103.77049}, {'latitude': 1.46151, 'longitude': 103.77071}]",5.4,13694,3.85,2.83,1,"[16, 23, 27, 30, 32, 34, 36, 37, 38, 40, 41, 42, 43, 45, 46, 48, 50, 53, 57]",21,19
14580015217064.0,00004d59-3500-0400-0000-000001871fa7,3,Jalan Tanjung Puteri,50,42.34,29.8,2024/8/13,18,2,1,20.9,31.2,10,"[{'latitude': 1.4622, 'longitude': 103.7724}, {'latitude': 1.46226, 'longitude': 103.77278}]",10.14,14900,7.28,4.89,1,"[9, 16, 20, 23, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 44]",18,19
14580013189007.0,00004d59-3500-0400-0000-000001871fa8,3,Jalan Tanjung Puteri,50,17.75,27.8,2024/8/13,19,2,1,16.6,28.8,10.6,"[{'latitude': 1.46226, 'longitude': 103.77278}, {'latitude': 1.46229, 'longitude': 103.77294}]",7.38,15010,3.85,2.22,1,"[6, 14, 17, 20, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 39, 44]",19,18
14580012715511.0,00004d59-3500-0400-0000-000001872943,3,Jalan Lingkaran Dalam,50,72.07,72.8,2024/8/28,13,2,1,69.3,73.3,13.8,"[{'latitude': 1.46717, 'longitude': 103.74834}, {'latitude': 1.46737, 'longitude': 103.74842}, {'latitude': 1.46756, 'longitude': 103.7485}, {'latitude': 1.46777, 'longitude': 103.7486}]",1.25,30859,3.74,3.54,1,"[50, 56, 60, 62, 64, 66, 68, 70, 72, 73, 75, 77, 78, 80, 82, 84, 87, 90, 94]",13,28
14580013826169.0,00004d59-3500-0400-0000-000001872944,3,Jalan Lingkaran Dalam,50,14.21,73.8,2024/8/28,14,2,1,70.1,74.2,14.2,"[{'latitude': 1.46777, 'longitude': 103.7486}, {'latitude': 1.46788, 'longitude': 103.74867}]",0.25,30908,0.73,0.69,1,"[50, 56, 60, 63, 65, 67, 69, 71, 73, 74, 76, 78, 80, 82, 84, 86, 88, 91, 96]",14,28
14580015480777.0,00004d59-3500-0400-0000-000001872c83,3,Jalan Tun Sri Lanang,50,16.94,37.8,2024/8/13,10,2,1,24.3,39.9,12.7,"[{'latitude': 1.45875, 'longitude': 103.7668}, {'latitude': 1.4589, 'longitude': 103.76684}]",5.44,17206,2.51,1.53,1,"[12, 19, 25, 29, 32, 34, 36, 37, 39, 40, 41, 42, 43, 45, 46, 47, 49, 51, 55]",10,16
14580015480776.0,00004d59-3500-0400-0000-000001872c84,3,Jalan Tun Sri Lanang,50,25.03,33.7,2024/8/14,10,2,1,18.2,36,13.1,"[{'latitude': 1.4589, 'longitude': 103.76684}, {'latitude': 1.45904, 'longitude': 103.7669}, {'latitude': 1.45911, 'longitude': 103.76693}]",10.18,17160,4.95,2.5,1,"[6, 14, 19, 24, 27, 30, 32, 33, 35, 36, 37, 39, 40, 41, 42, 44, 46, 48, 52]",10,16
14580012568071.0,00004d59-3500-0400-0000-000001872cb6,1,Jalan Abu Bakar,60,47.64,74.2,2024/8/14,9:00:00,2,1,70,73.4,16.1,"[{'latitude': 1.45952, 'longitude': 103.73761}, {'latitude': 1.45954, 'longitude': 103.73753}, {'latitude': 1.45963, 'longitude': 103.73719}]",0.85,47333,2.45,2.34,1,"[49, 55, 59, 62, 64, 66, 68, 70, 72, 73, 75, 77, 79, 82, 84, 87, 91, 95, 101]",9,10
14580014248443.0,00004d59-3500-0400-0000-000001872cb7,1,Jalan Abu Bakar,60,47.03,74.8,2024/8/14,10:00:00,2,1,70.3,74.1,16.5,"[{'latitude': 1.45963, 'longitude': 103.73719}, {'latitude': 1.45966, 'longitude': 103.73706}, {'latitude': 1.45968, 'longitude': 103.73697}, {'latitude': 1.45972, 'longitude': 103.73678}]",0.84,47399,2.41,2.28,1,"[49, 56, 59, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 83, 85, 88, 92, 96, 102]",10,10
14580015556527.0,00004d59-3500-0400-0000-000001872cb9,1,Jalan Skudai,60,157.73,75.7,2024/8/13,11,2,1,70.6,75.4,17,"[{'latitude': 1.45972, 'longitude': 103.73678}, {'latitude': 1.45973, 'longitude': 103.73672}, {'latitude': 1.45987, 'longitude': 103.73621}, {'latitude': 1.46011, 'longitude': 103.73542}]",3.31,47399,8.04,7.53,1,"[48, 56, 60, 63, 65, 67, 70, 72, 73, 75, 77, 80, 82, 84, 87, 90, 93, 97, 103]",11,9
14580015324243.0,00004d59-3500-0400-0000-00000187a5fd,1,Jalan Lingkaran Dalam,50,22.78,52.9,2024/8/28,15,2,1,37.9,52.5,16.6,"[{'latitude': 1.47195, 'longitude': 103.76538}, {'latitude': 1.47185, 'longitude': 103.76556}]",6.66,60501,2.16,1.56,1,"[25, 33, 38, 41, 43, 45, 47, 49, 51, 53, 54, 56, 58, 61, 63, 66, 70, 74, 80]",15,36
14580012683156.0,00004d59-3500-0400-0000-00000187a5fe,1,Jalan Lingkaran Dalam,50,45.02,52.9,2024/8/28,16,2,1,39.7,52.8,16.6,"[{'latitude': 1.47185, 'longitude': 103.76556}, {'latitude': 1.47166, 'longitude': 103.76592}]",8.66,60394,4.08,3.07,1,"[24, 33, 38, 41, 44, 46, 48, 49, 51, 53, 55, 56, 58, 61, 63, 66, 70, 74, 80]",16,36
14580017756032.0,00004d59-3500-0400-0000-00000187ace3,3,Jalan Lingkaran Dalam,50,16.74,47.4,2024/8/28,17,2,1,36,47.8,15.5,"[{'latitude': 1.46224, 'longitude': 103.74422}, {'latitude': 1.46237, 'longitude': 103.74429}]",3.36,6088,1.68,1.26,1,"[17, 29, 35, 39, 41, 42, 44, 45, 47, 48, 49, 50, 52, 53, 54, 57, 60, 64, 74]",17,25
14580017343896.0,00004d59-3500-0400-0000-00000187c4ce,3,Jalan Lingkaran Dalam,50,4.9,60.2,2024/8/28,20,2,1,56.1,60.2,13.4,"[{'latitude': 1.46535, 'longitude': 103.77035}, {'latitude': 1.46539, 'longitude': 103.77033}]",0.14,9433,0.31,0.29,1,"[38, 45, 48, 50, 53, 54, 56, 57, 59, 60, 62, 63, 65, 66, 68, 70, 72, 76, 82]",20,24
14580017405104.0,00004d59-3500-0400-0000-00000187c4cf,3,Jalan Lingkaran Dalam,50,80.5,60.6,2024/8/28,21,2,1,56.6,60.6,13.4,"[{'latitude': 1.46539, 'longitude': 103.77033}, {'latitude': 1.46542, 'longitude': 103.77031}, {'latitude': 1.46581, 'longitude': 103.77011}, {'latitude': 1.46594, 'longitude': 103.77005}, {'latitude': 1.46604, 'longitude': 103.77}]",1.96,9430,5.12,4.78,1,"[39, 45, 48, 51, 53, 55, 56, 58, 59, 61, 62, 64, 65, 67, 69, 70, 73, 76, 82]",21,24
14580015557510.0,00004d59-3500-0400-0000-00000187c508,3,Jalan Lingkaran Dalam,50,5.09,75.2,2024/8/29,7,2,1,71.7,75.4,14.7,"[{'latitude': 1.46958, 'longitude': 103.75097}, {'latitude': 1.4696, 'longitude': 103.751}]",0.09,26138,0.26,0.24,1,"[52, 57, 60, 63, 65, 67, 69, 72, 74, 75, 77, 79, 81, 83, 85, 88, 90, 94, 99]",7,32
14580014789418.0,00004d59-3500-0400-0000-00000187c509,3,Jalan Lingkaran Dalam,50,10.28,75.2,2024/8/29,11,2,1,71.2,75.5,14.7,"[{'latitude': 1.4696, 'longitude': 103.751}, {'latitude': 1.46965, 'longitude': 103.75108}]",0.6,26138,0.52,0.49,1,"[52, 57, 60, 63, 65, 67, 69, 71, 73, 76, 77, 79, 81, 83, 85, 88, 90, 94, 98]",11,32
14580015875199.0,00004d59-3500-0400-0000-00000187c60b,3,Jalan Lingkaran Dalam,50,30.16,59.9,2024/8/29,12,2,1,53,60.6,17,"[{'latitude': 1.47353, 'longitude': 103.76049}, {'latitude': 1.4736, 'longitude': 103.76023}]",1.1,44051,2.05,1.79,1,"[30, 38, 43, 46, 49, 51, 54, 56, 58, 61, 63, 65, 67, 70, 72, 75, 77, 81, 86]",12,37
14580030978872.0,00004d59-3500-0400-0000-000001890c05,3,Jalan Stulang Darat,50,60.8,32.6,2024/8/13,19,2,1,17.3,29.9,19.9,"[{'latitude': 1.46926, 'longitude': 103.77216}, {'latitude': 1.46916, 'longitude': 103.77205}, {'latitude': 1.46908, 'longitude': 103.77193}, {'latitude': 1.46903, 'longitude': 103.77167}]",15.14,46210,12.65,7.32,1,"[5, 8, 11, 13, 16, 18, 21, 24, 26, 30, 33, 37, 41, 44, 48, 51, 55, 60, 67]",19,29
14580030970832.0,00004d59-3500-0400-0000-000001890c06,3,Jalan Stulang Darat,50,37.49,46.7,2024/8/13,18,2,1,24.5,49,19.9,"[{'latitude': 1.47011, 'longitude': 103.77483}, {'latitude': 1.47006, 'longitude': 103.77471}, {'latitude': 1.47003, 'longitude': 103.77461}, {'latitude': 1.47001, 'longitude': 103.77451}]",12.56,6938,5.51,2.75,1,"[8, 18, 25, 30, 34, 38, 41, 44, 47, 49, 52, 54, 56, 59, 61, 63, 66, 70, 75]",18,23
14580030945889.0,00004d59-3500-0400-0000-000001890c18,3,Jalan Stulang Darat,50,23.17,68.5,2024/8/13,10,2,1,63.5,69.6,15.3,"[{'latitude': 1.47038, 'longitude': 103.77466}, {'latitude': 1.47051, 'longitude': 103.77482}]",0.79,48293,1.31,1.2,1,"[41, 49, 53, 57, 60, 62, 65, 66, 68, 70, 71, 73, 74, 76, 78, 80, 83, 86, 92]",10,22
14580030982332.0,00004d59-3500-0400-0000-000001890c19,0,Lebuhraya Eastern Dispersal Link,90,12.23,74.8,2024/8/9,11,2,1,68.5,76.3,16.7,"[{'latitude': 1.47006, 'longitude': 103.77436}, {'latitude': 1.47012, 'longitude': 103.77446}]",0.36,11041,0.64,0.58,1,"[42, 54, 60, 64, 67, 69, 71, 73, 75, 76, 78, 80, 82, 83, 86, 88, 90, 94, 99]",11,23
14580030962564.0,00004d59-3500-0400-0000-000001890c1a,0,Lebuhraya Eastern Dispersal Link,90,51.54,75.9,2024/8/9,10,2,1,69.2,77.6,16.8,"[{'latitude': 1.47012, 'longitude': 103.77446}, {'latitude': 1.47039, 'longitude': 103.77484}]",1.7,11058,2.68,2.39,1,"[43, 55, 61, 65, 68, 70, 72, 74, 76, 78, 79, 81, 83, 85, 87, 89, 91, 95, 100]",10,23
14580030973966.0,00004d59-3500-0400-0000-000001890c1b,0,Lebuhraya Eastern Dispersal Link,90,103.07,74.2,2024/8/9,7,2,1,67.6,76.1,17.2,"[{'latitude': 1.46957, 'longitude': 103.77308}, {'latitude': 1.4696, 'longitude': 103.77324}, {'latitude': 1.46963, 'longitude': 103.77336}, {'latitude': 1.46966, 'longitude': 103.77351}, {'latitude': 1.46969, 'longitude': 103.77365}, {'latitude': 1.46973, 'longitude': 103.77376}, {'latitude': 1.46983, 'longitude': 103.77396}]",3.16,10612,5.49,4.88,1,"[40, 52, 59, 63, 66, 68, 70, 72, 74, 76, 78, 80, 82, 83, 85, 88, 90, 94, 98]",7,25
14580030975787.0,00004d59-3500-0400-0000-000001890d3e,1,Tambak Johor,60,32.88,59,2024/8/12,8,2,1,46.4,61.1,16.7,"[{'latitude': 1.46048, 'longitude': 103.7668}, {'latitude': 1.46034, 'longitude': 103.76688}, {'latitude': 1.46022, 'longitude': 103.76695}]",3.89,30882,2.55,1.94,1,"[25, 34, 44, 49, 52, 55, 57, 58, 60, 61, 63, 64, 66, 68, 70, 72, 74, 78, 83]",8,18
14580030975788.0,00004d59-3500-0400-0000-000001890d3f,1,Tambak Johor,60,62.06,59.3,2024/8/12,20,2,1,45.8,61.6,16.7,"[{'latitude': 1.46022, 'longitude': 103.76695}, {'latitude': 1.45997, 'longitude': 103.76709}, {'latitude': 1.45973, 'longitude': 103.76722}]",7.9,31074,4.88,3.63,1,"[25, 34, 44, 50, 53, 55, 57, 59, 60, 62, 63, 65, 66, 68, 70, 72, 74, 78, 83]",20,18
14580030958331.0,00004d59-3500-0400-0000-000001891495,0,Lebuhraya Eastern Dispersal Link,90,43.33,84.3,2024/8/10,21,2,1,74,84.6,16.3,"[{'latitude': 1.48292, 'longitude': 103.78348}, {'latitude': 1.48257, 'longitude': 103.7833}]",4.4,55573,2.11,1.84,1,"[59, 66, 69, 72, 75, 77, 79, 81, 83, 85, 87, 89, 91, 93, 95, 97, 100, 104, 109]",21,16
14580030958018.0,00004d59-3500-0400-0000-000001891497,0,Lebuhraya Eastern Dispersal Link,60,210.95,64.1,2024/8/10,20,2,1,51.2,67.5,20.7,"[{'latitude': 1.46883, 'longitude': 103.76977}, {'latitude': 1.46897, 'longitude': 103.77005}, {'latitude': 1.46907, 'longitude': 103.77033}, {'latitude': 1.46915, 'longitude': 103.77067}, {'latitude': 1.46927, 'longitude': 103.77138}, {'latitude': 1.4693, 'longitude': 103.7716}]",14.13,8143,14.82,11.25,1,"[23, 33, 40, 48, 54, 58, 61, 63, 66, 68, 70, 72, 74, 76, 78, 80, 83, 86, 93]",20,29
14580030959908.0,00004d59-3500-0400-0000-000001891498,0,Lebuhraya Eastern Dispersal Link,90,57.85,70.2,2024/8/10,19,2,1,62,72.9,19.8,"[{'latitude': 1.4693, 'longitude': 103.7716}, {'latitude': 1.46932, 'longitude': 103.77172}, {'latitude': 1.46939, 'longitude': 103.77211}]",1.74,10110,3.36,2.86,1,"[35, 43, 48, 53, 58, 62, 65, 68, 71, 73, 75, 77, 79, 81, 84, 86, 89, 93, 98]",19,29
14580030953750.0,00004d59-3500-0400-0000-000001891499,0,Lebuhraya Eastern Dispersal Link,50,60.92,66.8,2024/8/10,17,2,1,38.4,70.1,20.6,"[{'latitude': 1.46926, 'longitude': 103.77216}, {'latitude': 1.4692, 'longitude': 103.77181}, {'latitude': 1.46917, 'longitude': 103.77162}]",17.9,12012,5.71,3.13,1,"[27, 38, 46, 52, 56, 60, 63, 65, 68, 70, 72, 74, 77, 79, 81, 84, 86, 90, 95]",17,29
14580031022434.0,806188c9-a272-4470-a0ee-ca4a0e5434c9,3,Jalan Tanjung Puteri,50,4.61,36.4,2024/8/13,20,2,1,27.9,36.2,13.2,"[{'latitude': 1.46091, 'longitude': 103.76983}, {'latitude': 1.46094, 'longitude': 103.76986}]",0.9,13071,0.6,0.46,1,"[15, 20, 23, 25, 27, 29, 31, 33, 35, 36, 38, 40, 41, 43, 45, 47, 50, 53, 57]",20,18
14580031434702.0,808d0f0e-1460-4f8b-b9f8-b1f2ce54fde6,0,Lebuhraya Eastern Dispersal Link,90,100.6,80.8,2024/8/10,16,2,1,74,81.4,15.2,"[{'latitude': 1.48672, 'longitude': 103.78541}, {'latitude': 1.48663, 'longitude': 103.78536}, {'latitude': 1.48648, 'longitude': 103.78526}, {'latitude': 1.48629, 'longitude': 103.78514}, {'latitude': 1.48613, 'longitude': 103.78506}, {'latitude': 1.48593, 'longitude': 103.78496}]",6.17,55000,4.89,4.45,1,"[57, 63, 67, 70, 72, 74, 76, 78, 80, 81, 83, 85, 87, 89, 91, 93, 96, 99, 103]",16,16
14580031613403.0,80f67e84-335e-4860-87d8-f7e6bf3c1c6d,0,Lebuhraya Eastern Dispersal Link,90,43.69,80,2024/8/10,15,2,1,66.9,81,16.2,"[{'latitude': 1.47812, 'longitude': 103.7812}, {'latitude': 1.47794, 'longitude': 103.78114}, {'latitude': 1.47784, 'longitude': 103.78111}, {'latitude': 1.47774, 'longitude': 103.78108}]",4.84,56174,2.35,1.94,1,"[54, 62, 66, 69, 72, 74, 76, 77, 79, 81, 83, 85, 86, 88, 90, 93, 95, 98, 103]",15,15
14580031345615.0,8150779b-a263-4897-88a7-ffc399ae4967,3,Jalan Lingkaran Dalam,50,4.97,27.2,2024/8/29,8,2,1,13.8,24.5,18.8,"[{'latitude': 1.46816, 'longitude': 103.76906}, {'latitude': 1.46815, 'longitude': 103.76911}]",2.27,861,1.3,0.73,1,"[4, 10, 12, 14, 16, 18, 20, 22, 23, 25, 26, 27, 29, 31, 32, 34, 38, 45, 58]",8,30
14580031582443.0,816cc2ee-b5e5-42ce-a3c8-6a141d5a9412,3,Jalan Tun Sri Lanang,50,6.09,21.3,2024/8/14,8,2,1,4.9,21.2,13,"[{'latitude': 1.45934, 'longitude': 103.76712}, {'latitude': 1.45937, 'longitude': 103.76716}]",11.46,9163,4.49,1.03,1,"[1, 2, 5, 9, 12, 15, 17, 18, 20, 21, 23, 24, 26, 27, 29, 32, 34, 38, 44]",8,17
14580031583504.0,817adf49-1698-4324-83b9-284736528829,0,Lebuhraya Eastern Dispersal Link,90,6.35,74,2024/8/10,10,2,1,66.3,76.5,19.1,"[{'latitude': 1.46944, 'longitude': 103.77236}, {'latitude': 1.46945, 'longitude': 103.77242}]",0.17,10425,0.35,0.3,1,"[36, 48, 56, 60, 63, 67, 69, 72, 74, 77, 79, 81, 83, 85, 87, 89, 92, 96, 101]",10,28
14580031276013.0,81d1a675-5057-4a73-b3c5-4ae6b6525686,3,Jalan Lingkaran Dalam,50,9.22,31.4,2024/8/29,9,2,1,28.6,29.9,9.7,"[{'latitude': 1.46942, 'longitude': 103.75053}, {'latitude': 1.46945, 'longitude': 103.75061}]",0.44,1273,1.16,1.11,1,"[20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 38, 40, 43, 48]",9,32
14580031652709.0,81d26bbe-48ad-4392-9d7b-b7d72e89cab5,4,Jalan Mahmoodiah,50,42.24,36.3,2024/8/13,20,2,1,29.4,37,10,"[{'latitude': 1.46499, 'longitude': 103.75253}, {'latitude': 1.46489, 'longitude': 103.75234}, {'latitude': 1.46482, 'longitude': 103.75219}]",6.6,1093,5.18,4.11,1,"[16, 25, 28, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 51]",20,32
14580031613439.0,8206e015-2e01-46f3-96a7-5db76367a14a,0,Lebuhraya Eastern Dispersal Link,90,383.04,80.9,2024/8/10,14,2,1,66,82.9,21.2,"[{'latitude': 1.47951, 'longitude': 103.78163}, {'latitude': 1.47988, 'longitude': 103.78179}, {'latitude': 1.48014, 'longitude': 103.78191}, {'latitude': 1.48026, 'longitude': 103.78197}, {'latitude': 1.48055, 'longitude': 103.78212}, {'latitude': 1.48084, 'longitude': 103.78234}, {'latitude': 1.48111, 'longitude': 103.78248}, {'latitude': 1.48126, 'longitude': 103.78254}, {'latitude': 1.48137, 'longitude': 103.78259}, {'latitude': 1.48161, 'longitude': 103.7827}, {'latitude': 1.48169, 'longitude': 103.78274}, {'latitude': 1.48179, 'longitude': 103.78278}, {'latitude': 1.48199, 'longitude': 103.78287}, {'latitude': 1.48228, 'longitude': 103.78301}, {'latitude': 1.4826, 'longitude': 103.78317}]",22.15,14252,20.91,16.63,1,"[46, 57, 62, 66, 70, 73, 76, 78, 81, 83, 85, 88, 90, 93, 95, 98, 101, 104, 110]",14,19
14580031434701.0,8286085c-0521-4bf9-8dca-1899fab13f73,0,Lebuhraya Eastern Dispersal Link,90,20.72,82.4,2024/8/10,13,2,1,71.5,82.6,16.4,"[{'latitude': 1.48355, 'longitude': 103.7838}, {'latitude': 1.48338, 'longitude': 103.78372}]",2.74,55497,1.04,0.9,1,"[57, 64, 67, 70, 73, 75, 77, 79, 81, 83, 85, 87, 89, 91, 93, 96, 98, 102, 107]",13,16
14580031583615.0,8300833f-0609-4ce4-86a3-a833c2803178,3,Jalan Pasir Pelangi,50,62.02,56.5,2024/8/12,18,2,1,45.8,58.3,17.1,"[{'latitude': 1.48852, 'longitude': 103.78625}, {'latitude': 1.48853, 'longitude': 103.78625}, {'latitude': 1.48908, 'longitude': 103.78624}]",5.23,7095,4.87,3.83,1,"[22, 31, 40, 46, 49, 51, 53, 55, 57, 58, 60, 61, 63, 65, 67, 69, 71, 75, 82]",18,16
14580031810919.0,83104cdc-784c-48e5-bfb5-46126f42f024,1,Jalan Tun Abd Razak,70,60.6,38.9,2024/8/12,9,2,1,26.9,38.4,18.5,"[{'latitude': 1.47819, 'longitude': 103.75302}, {'latitude': 1.47771, 'longitude': 103.75329}]",6.68,37097,8.1,5.68,1,"[9, 13, 17, 21, 25, 28, 31, 34, 36, 38, 41, 44, 46, 49, 52, 56, 60, 64, 70]",9,33
14580031502003.0,8314d5cb-1f6f-48e3-9d56-9af2a5d669dd,3,Jalan Lingkaran Dalam,50,33.61,64.3,2024/8/29,13,2,1,60.8,64.8,13.5,"[{'latitude': 1.47377, 'longitude': 103.75799}, {'latitude': 1.47372, 'longitude': 103.75783}, {'latitude': 1.47368, 'longitude': 103.75774}, {'latitude': 1.47366, 'longitude': 103.7577}]",0.62,33297,1.99,1.87,1,"[41, 48, 51, 54, 56, 58, 60, 62, 63, 65, 66, 68, 70, 71, 73, 75, 78, 81, 85]",13,36
14580031592406.0,8326d224-064c-4a99-8191-264a9ac55023,1,Lebuhraya Tebrau,50,6.81,47.3,2024/8/16,14,2,1,34.4,48.3,15.6,"[{'latitude': 1.47586, 'longitude': 103.76316}, {'latitude': 1.47592, 'longitude': 103.76317}]",2.16,42866,0.71,0.51,1,"[18, 26, 32, 37, 40, 42, 44, 45, 47, 48, 50, 51, 53, 55, 57, 59, 62, 65, 71]",14,37
14580031592725.0,835353bc-dc9d-4934-b6c4-f4bbe99aa966,4,Jalan Ulu Air Molek,50,83.62,46.8,2024/8/13,11,2,1,42.7,48,10.6,"[{'latitude': 1.47867, 'longitude': 103.74918}, {'latitude': 1.47875, 'longitude': 103.74907}, {'latitude': 1.47904, 'longitude': 103.74872}, {'latitude': 1.47914, 'longitude': 103.74859}]",3.44,2279,7.06,6.27,1,"[25, 34, 38, 40, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 58, 62]",11,35
